10,4,0,0,0,1,0,6,0,0
0,5,0,0,0,0,0,2,36,0
0,5,0,10,3,1,0,0,2,0
0,0,0,4,12,0,0,0,1,0
0,0,2,0,13,5,9,0,1,6
0,0,3,0,18,0,0,7,0,0
20,0,2,7,0,0,0,11,0,2
1,2,0,29,0,0,2,1,0,0
1,0,0,14,9,0,0,1,1,0
0,1,1,5,0,0,3,4,0,7
0,6,11,0,14,20,0,0,0,3
0,0,1,1,8,1,2,0,0,6
0,32,27,13,0,35,0,0,0,1
8,0,5,6,0,1,2,0,0,27
14,0,14,0,18,0,3,0,2,3
1,0,0,1,1,0,0,1,0,0
0,1,1,2,0,0,0,0,8,0
0,5,13,0,7,15,0,0,12,0
2,2,21,0,0,0,2,0,0,0
1,9,3,0,0,0,0,0,0,3
5,0,20,0,0,1,1,0,0,22
0,0,0,0,0,15,1,0,0,0
20,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,44,2,1,0
0,0,2,0,0,0,0,0,8,6
0,0,0,2,0,0,4,1,0,0
1,0,22,1,8,6,12,9,0,0
0,10,3,0,15,0,0,3,0,0
2,0,1,0,0,0,1,0,0,0
0,1,0,0,2,0,2,0,2,1
0,0,11,4,0,0,0,2,0,0
37,4,1,0,2,0,0,27,2,1
2,2,35,7,3,5,1,0,0,0
8,32,0,1,1,15,0,0,1,90
0,12,0,1,0,4,1,5,3,7
0,0,5,0,0,0,2,0,0,14
2,0,0,2,2,0,0,0,0,0
1,9,0,0,2,0,6,0,0,0
0,0,0,2,14,0,3,1,0,0
14,32,0,0,1,0,7,0,0,0
2,34,0,0,1,0,0,5,1,0
0,0,1,0,16,16,1,0,0,0
2,9,8,0,2,2,1,1,0,0
0,17,0,0,28,0,0,1,15,0
11,2,0,0,0,0,0,0,0,7
0,0,2,1,0,1,0,0,0,0
8,4,3,9,0,0,0,13,0,0
2,1,1,4,0,1,0,2,19,0
0,6,0,0,40,2,0,0,0,2
0,0,0,0,2,0,1,3,0,4
0,0,0,2,0,0,0,0,0,0
1,0,1,5,3,0,26,4,0,0
0,0,0,5,0,0,4,0,39,0
0,2,18,0,0,0,2,0,0,0
5,0,11,0,0,0,4,1,0,0
0,33,10,0,1,1,1,0,0,0
4,7,1,0,0,22,1,1,4,1
0,13,14,0,0,0,2,6,0,0
0,0,25,0,2,3,4,15,0,0
0,0,0,0,0,0,0,4,1,0
0,0,0,41,0,0,0,7,0,2
4,19,3,8,0,2,0,2,3,37
0,23,6,1,0,5,0,0,11,5
27,0,5,0,0,0,0,2,0,0
0,9,1,1,0,0,0,20,1,1
0,33,0,1,0,0,30,1,3,1
0,0,0,3,3,2,3,0,0,4
2,3,0,13,1,38,0,0,0,1
0,1,7,0,0,0,0,19,0,0
5,0,6,10,0,4,0,1,0,1
0,12,0,1,0,0,0,0,1,0
14,0,6,0,30,0,3,0,0,0
17,5,2,0,0,0,0,0,5,0
0,1,12,8,0,14,0,0,0,0
1,0,0,1,0,0,1,0,0,1
1,0,7,1,1,7,0,1,0,3
1,1,0,11,0,0,16,0,2,0
0,0,19,0,1,0,0,22,0,0
0,0,0,8,9,8,0,0,0,4
0,4,0,18,0,0,12,15,6,0
1,1,17,19,0,0,0,7,0,0
2,0,0,1,0,0,1,0,2,14
2,3,15,0,2,1,14,1,2,6
0,0,0,11,0,7,3,15,0,13
1,0,6,0,0,5,0,0,0,0
19,0,2,0,0,3,2,1,13,0
0,0,0,0,0,0,54,0,0,13
15,0,0,1,22,4,0,1,0,6
1,0,5,0,1,0,2,1,7,0
23,0,0,54,8,0,1,0,0,1
0,11,0,0,31,3,2,0,4,8
0,40,0,0,0,0,0,10,3,0
1,2,0,0,0,1,13,7,1,1
1,0,9,4,12,41,3,0,25,0
0,0,1,0,0,0,1,0,5,16
0,0,0,0,0,0,11,37,0,0
0,2,0,0,1,0,3,0,4,2
2,1,5,5,0,4,23,2,0,2
1,0,0,0,0,0,0,0,0,32
0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,13,0,0,0,5
0,1,4,5,0,0,0,0,0,10
0,0,0,3,0,3,1,0,0,0
5,0,6,0,6,0,20,0,0,2
1,0,3,0,0,0,3,1,0,1
1,1,42,0,3,0,0,1,0,7
0,7,0,0,0,0,8,0,1,1
3,8,1,7,1,0,0,0,0,15
0,2,0,49,0,4,0,0,48,6
9,0,0,48,0,0,0,0,0,4
0,0,0,0,1,0,3,0,3,0
1,1,0,0,0,4,2,2,16,6
0,0,5,1,0,0,0,14,0,0
4,0,1,0,0,0,18,0,0,0
0,0,0,11,0,0,1,0,0,0
4,39,0,14,0,8,5,3,0,6
1,0,0,0,0,5,1,1,0,0
0,0,21,7,44,0,0,0,7,0
5,0,0,0,0,0,0,1,0,4
0,0,0,0,0,1,0,0,9,2
0,0,0,11,0,0,0,0,9,0
0,2,5,3,0,0,0,0,0,0
5,0,2,0,0,3,0,3,3,0
0,1,8,0,0,53,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,21,0,0,7,1
0,0,0,0,0,1,24,0,0,0
0,2,2,0,0,2,2,16,1,0
0,5,1,0,25,2,0,0,0,0
7,0,11,0,12,0,2,1,0,1
0,4,0,0,7,0,0,2,0,11
0,35,0,3,2,2,0,0,0,0
0,0,0,2,24,0,2,0,0,0
0,1,0,0,0,9,14,0,2,0
3,2,2,0,0,0,0,7,19,3
1,12,6,0,4,0,0,0,3,5
0,5,1,0,5,1,0,0,0,0
0,0,14,0,2,16,25,0,0,2
16,0,1,1,0,7,0,2,1,2
0,48,0,0,0,0,30,12,0,6
0,4,0,2,18,1,1,0,5,20
1,1,1,0,0,1,14,0,0,0
0,2,0,0,2,2,0,0,6,0
0,0,0,0,23,0,1,1,0,0
7,0,3,0,0,0,1,0,0,8
4,0,0,0,0,0,0,0,0,1
0,6,0,0,4,0,0,0,0,0
1,0,4,0,0,2,4,0,2,0
1,1,2,0,4,6,8,0,0,1
2,0,0,3,1,7,1,1,0,0
0,13,0,2,1,0,7,0,0,0
0,1,0,0,0,0,0,0,1,0
0,1,5,2,0,1,20,10,4,1
10,0,0,2,0,1,2,0,0,0
0,4,2,0,0,4,0,5,0,0
0,4,0,0,3,0,0,2,0,0
5,5,0,2,0,0,1,0,1,0
10,1,1,14,5,0,0,0,0,15
13,2,0,0,0,20,2,0,0,0
0,28,0,2,0,15,0,0,6,0
0,0,11,0,0,22,0,0,18,0
5,0,6,0,0,0,11,0,2,0
2,0,42,1,0,0,0,0,0,2
0,0,2,0,3,1,0,3,0,7
0,0,0,9,0,2,0,0,0,0
0,3,0,18,0,2,1,15,1,0
4,0,0,2,0,0,8,0,1,0
0,0,1,4,0,0,8,1,1,0
1,5,0,0,0,0,0,0,0,2
0,0,2,0,0,0,24,5,0,0
0,8,0,2,0,1,0,1,0,3
0,3,8,6,0,0,0,0,0,0
1,1,0,0,0,0,2,0,0,0
0,0,2,0,0,11,0,1,0,7
15,0,0,1,1,19,0,0,1,0
3,12,0,0,10,0,15,10,13,26
0,0,0,0,0,0,0,0,29,0
0,0,0,4,0,0,2,2,0,11
3,0,0,0,0,21,0,1,1,6
3,0,0,0,0,0,0,4,2,0
0,1,0,0,0,0,0,2,0,31
0,0,2,0,1,3,0,0,0,7
1,0,1,2,0,0,0,12,0,10
4,0,1,0,0,0,1,18,0,0
0,2,19,5,0,6,0,1,1,0
0,4,0,0,1,0,0,4,6,0
0,0,9,0,0,0,0,0,0,3
0,0,0,5,12,0,0,0,0,13
0,0,0,0,0,0,2,7,0,0
6,1,0,0,0,0,0,0,0,2
0,10,0,1,0,0,0,0,10,6
0,0,0,0,0,6,0,0,2,1
2,1,0,17,0,0,9,1,12,35
0,0,0,2,7,0,8,0,0,2
9,2,0,1,0,0,0,2,1,0
0,3,27,0,4,0,0,24,0,0
0,0,0,1,1,0,18,3,24,0
0,0,1,4,0,0,0,0,2,0
0,0,15,1,11,34,5,0,2,0
3,7,0,0,0,0,0,2,10,7
