0,0,0,0,0,2,6,0,0,16
4,0,0,13,0,0,0,14,1,2
0,0,47,0,18,3,0,3,1,0
0,0,0,0,2,9,0,0,0,0
0,1,0,4,0,1,0,0,50,0
0,0,0,0,7,0,0,0,0,0
1,0,0,0,0,0,25,1,0,43
3,0,3,2,36,6,0,0,0,25
0,0,0,0,6,6,0,0,0,2
0,1,0,1,0,0,0,1,0,0
10,12,0,10,0,12,0,1,0,2
1,12,0,34,0,0,0,1,32,0
0,1,3,0,3,1,0,0,2,17
1,0,2,0,2,4,12,0,0,0
0,0,2,0,0,0,0,0,0,4
0,0,0,0,0,1,2,0,0,17
0,0,2,0,0,5,0,11,0,0
0,0,19,22,17,7,0,3,0,14
0,0,0,0,0,5,0,0,0,0
0,1,0,1,0,0,0,0,0,12
13,0,0,0,2,1,0,0,2,0
13,8,0,7,9,0,0,2,1,0
0,0,0,44,0,5,0,41,1,0
0,6,1,7,1,0,0,7,1,1
1,0,0,34,1,0,0,18,0,0
0,0,1,0,0,0,0,0,1,0
0,0,1,7,0,0,0,6,0,0
0,0,5,0,5,0,0,0,0,0
1,0,0,0,15,0,0,0,0,0
108,9,0,0,26,0,0,0,0,6
0,0,0,0,20,0,0,0,1,0
2,0,0,0,2,0,0,0,0,7
0,2,0,39,0,0,0,0,0,0
0,0,0,0,0,3,39,0,0,0
0,0,0,0,13,70,11,0,40,0
3,5,0,2,1,0,0,0,3,1
1,0,2,0,0,0,0,5,0,26
0,0,0,0,0,11,0,0,51,16
1,4,0,0,2,5,0,0,0,8
8,0,1,4,0,0,1,0,2,0
1,0,2,4,1,1,0,2,2,0
10,86,3,27,26,0,0,0,0,0
0,3,8,8,0,8,3,27,1,0
20,0,7,1,0,0,1,0,0,0
0,0,0,0,0,0,7,0,4,2
0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,7,0,0
0,0,0,0,0,0,12,0,0,2
0,0,0,0,0,0,0,0,1,0
7,3,0,2,0,0,1,20,0,3
16,1,8,0,0,0,10,0,14,0
0,0,5,0,0,0,3,0,3,0
0,3,2,0,0,13,0,54,0,0
0,0,0,0,0,0,5,0,0,2
1,0,15,1,0,2,0,0,0,0
0,11,0,6,0,1,0,1,0,0
0,0,6,0,7,0,17,0,0,13
5,0,0,3,7,1,2,0,3,25
0,2,0,0,0,0,0,0,0,0
9,0,0,0,0,3,2,0,0,0
0,0,0,0,0,0,1,1,0,0
4,0,32,0,0,0,0,0,0,23
0,1,0,25,1,0,3,2,1,0
4,0,0,0,0,1,15,0,19,0
1,3,0,2,1,3,17,0,0,5
3,0,3,36,0,0,0,11,0,0
0,0,3,0,0,2,0,0,5,0
0,0,0,0,0,1,0,0,0,0
5,2,0,6,0,2,0,0,0,0
0,0,0,1,3,0,5,8,1,0
0,0,0,14,0,1,0,0,0,0
0,0,0,13,56,1,0,0,0,0
0,1,0,0,0,0,25,0,0,0
8,0,5,4,0,25,0,2,17,0
0,2,0,0,0,0,9,0,6,0
3,0,24,0,0,0,12,0,0,0
0,0,0,0,0,3,0,10,33,7
3,18,0,0,0,2,0,4,0,0
0,0,0,5,3,1,2,0,3,1
2,0,0,4,0,0,10,0,0,1
0,5,0,0,0,1,0,16,0,0
0,0,0,10,3,10,0,9,0,6
0,2,0,21,0,0,0,2,0,12
1,0,0,0,11,0,3,0,48,0
6,2,0,0,0,1,0,0,0,0
0,0,0,0,3,5,4,12,1,1
0,5,11,0,0,6,0,0,0,1
0,0,2,0,0,0,27,15,22,0
0,0,8,9,0,0,0,3,0,3
0,0,0,2,0,0,10,0,0,0
0,2,0,2,0,0,0,0,0,3
1,0,0,0,0,0,1,0,0,0
0,0,0,0,4,2,29,0,0,4
