33,0,0,0,0,0,37,0,0,0
0,0,0,44,0,0,0,54,0,0
0,79,0,0,63,0,0,0,0,0
0,0,0,0,0,47,0,0,0,20
0,0,54,0,0,0,0,0,58,0
0,0,0,0,62,39,0,0,0,0
0,0,32,0,0,0,0,76,0,0
33,0,0,0,0,0,0,0,0,54
0,0,0,0,0,0,46,0,21,0
0,79,0,27,0,0,0,0,0,0
0,27,0,0,0,29,0,0,0,0
0,0,0,0,26,0,68,0,0,0
41,0,0,0,0,0,0,75,0,0
0,0,0,0,0,0,0,0,75,41
0,0,47,22,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,66
0,74,0,0,0,0,0,0,20,0
0,0,0,0,50,0,29,0,0,0
0,0,53,0,0,58,0,0,0,0
0,0,0,45,0,0,0,72,0,0
75,0,0,0,0,60,0,0,0,0
0,0,45,0,0,0,0,0,0,59
0,0,0,39,0,0,0,0,79,0
0,35,0,0,22,0,0,0,0,0
0,0,0,0,0,0,56,42,0,0
67,0,41,0,0,0,0,0,0,0
0,0,0,0,65,79,0,0,0,0
0,0,0,0,0,0,0,33,52,0
0,74,0,65,0,0,0,0,0,0
0,0,0,0,0,0,26,0,0,51
0,0,0,0,46,0,0,0,65,0
0,0,0,0,0,0,25,76,0,0
43,0,52,0,0,0,0,0,0,0
0,0,0,0,0,47,0,0,0,29
0,50,0,27,0,0,0,0,0,0
0,0,0,0,34,35,0,0,0,0
0,0,0,61,0,0,0,41,0,0
50,0,0,0,0,0,0,0,0,53
0,0,0,0,0,0,60,0,61,0
0,60,48,0,0,0,0,0,0,0
23,0,0,40,0,0,0,0,0,0
0,0,28,0,53,0,0,0,0,0
0,0,0,0,0,76,0,49,0,0
0,71,0,0,0,0,0,0,0,44
0,0,0,0,0,0,48,0,53,0
0,0,0,63,0,62,0,0,0,0
0,58,0,0,39,0,0,0,0,0
0,0,21,0,0,0,0,0,0,41
61,0,0,0,0,0,0,36,0,0
0,0,0,0,0,0,29,0,42,0
0,0,0,0,0,0,0,64,0,73
0,0,50,0,33,0,0,0,0,0
0,39,0,0,0,0,76,0,0,0
43,0,0,0,0,0,0,0,52,0
0,0,0,74,0,54,0,0,0,0
0,0,0,0,21,0,47,0,0,0
0,0,60,0,0,0,0,67,0,0
65,0,0,0,0,21,0,0,0,0
0,0,0,54,0,0,0,0,68,0
0,28,0,0,0,0,0,0,0,27
0,44,0,0,0,46,0,0,0,0
26,0,55,0,0,0,0,0,0,0
0,0,0,0,0,0,69,50,0,0
0,0,0,0,0,0,0,0,45,26
0,0,0,78,23,0,0,0,0,0
32,0,0,0,28,0,0,0,0,0
0,0,0,35,0,0,0,0,0,65
0,38,0,0,0,0,0,0,36,0
0,0,68,0,0,0,51,0,0,0
0,0,0,0,0,73,0,65,0,0
0,0,51,0,0,0,0,26,0,0
0,0,0,0,59,44,0,0,0,0
0,0,0,71,0,0,0,0,0,73
57,0,0,0,0,0,21,0,0,0
0,44,0,0,0,0,0,0,79,0
0,52,0,0,0,0,0,0,0,45
69,0,0,0,0,75,0,0,0,0
0,0,0,0,61,0,36,0,0,0
0,0,0,0,0,0,0,20,23,0
0,0,70,35,0,0,0,0,0,0
0,0,0,42,0,0,78,0,0,0
48,0,59,0,0,0,0,0,0,0
0,0,0,0,0,0,0,67,58,0
0,0,0,0,53,51,0,0,0,0
0,64,0,0,0,0,0,0,0,24
0,0,0,0,57,21,0,0,0,0
0,0,0,37,0,0,0,61,0,0
0,58,58,0,0,0,0,0,0,0
0,0,0,0,0,0,36,0,0,31
22,0,0,0,0,0,0,0,74,0
0,0,66,0,32,0,0,0,0,0
0,0,0,54,0,57,0,0,0,0
0,0,0,0,0,0,0,48,0,48
0,60,0,0,0,0,42,0,0,0
47,0,0,0,0,0,0,0,37,0
79,0,0,0,0,0,66,0,0,0
0,0,0,66,0,0,0,0,0,53
0,0,25,0,44,0,0,0,0,0
0,0,0,0,0,0,0,30,77,0
0,49,0,0,0,66,0,0,0,0
