0,0,0,0,0,4,5,0,0,0
3,2,0,0,0,0,0,0,0,6
0,0,3,0,3,0,0,0,7,0
6,0,0,6,0,0,0,3,0,0
0,3,4,0,0,0,2,0,0,0
0,0,0,0,6,0,0,0,2,5
0,0,0,0,0,5,0,0,7,0
7,0,4,0,0,0,0,0,0,2
0,0,0,5,0,0,7,0,0,0
0,3,0,0,6,0,0,4,0,0
0,0,0,0,6,6,0,0,0,6
0,0,0,6,0,0,0,4,0,0
7,0,5,0,0,0,0,0,0,0
0,3,0,0,0,0,7,0,0,0
0,0,0,0,2,2,0,0,5,0
0,2,0,2,0,0,0,0,0,0
2,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,5,0,0,7
4,0,2,0,0,0,0,0,0,0
0,0,0,7,0,3,0,0,0,4
0,0,0,0,0,0,0,6,3,0
0,0,0,0,7,0,5,0,0,0
0,4,0,0,2,0,0,0,0,0
0,0,7,2,0,0,0,0,0,6
0,0,0,0,0,6,4,0,0,0
135,0,0,0,0,0,0,75,93,0
0,0,0,0,0,57,0,125,123,0
106,0,51,0,0,0,0,0,0,0
0,54,0,55,0,0,57,0,0,0
0,0,0,0,133,121,0,0,0,88
0,0,0,0,0,0,0,76,132,0
88,0,63,0,0,0,0,0,0,0
0,0,0,71,0,0,89,0,0,0
0,51,0,0,126,0,0,0,0,0
0,0,141,0,0,0,0,0,0,96
0,0,0,85,0,0,59,0,141,0
96,0,0,0,0,50,0,0,0,0
0,0,106,78,0,0,0,126,0,0
0,0,0,0,95,0,64,0,60,0
96,120,0,0,0,0,0,0,0,62
0,0,0,0,82,121,0,0,65,0
0,0,0,139,0,0,63,124,0,0
57,125,0,0,0,0,0,0,0,95
0,0,80,0,0,0,0,0,0,145
141,0,0,0,0,0,0,0,93,0
0,0,0,0,78,0,130,0,0,0
0,0,0,59,0,0,0,82,0,0
0,141,0,0,0,55,110,0,0,0
0,0,0,0,0,0,0,112,92,0
0,0,0,113,0,0,0,0,0,69
