39,0,0,0,0,2,0,0,0,0,0,2,27,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,60,0,3,0,0,5,0,0,0,0,48,7,3,0,0,0,0,0,0,0,4,0,1,0,1,4,0,18,0,23,33,1,42,14,4,0,74,0,0,0,11,0,0,0,2,18,0,0,74,0,0,0,76,0,0,0,1,0,10,0,0,0,9
11,35,0,0,0,155,0,19,0,2,0,0,22,0,0,0,0,0,0,19,0,0,0,2,0,0,4,0,0,54,11,0,0,4,0,0,0,5,0,0,6,2,0,13,0,0,0,0,5,17,0,0,0,0,4,0,2,0,26,0,11,35,0,0,8,0,0,0,1,3,0,17,0,1,7,0,84,0,0,0,1,0,0,19,0,10,10,26,0,5,9,0,0,0,62,0,0,0,0,0
0,0,49,0,0,0,23,0,0,12,4,3,0,0,0,0,0,57,3,0,40,0,0,0,0,32,0,3,0,0,0,1,0,2,15,0,143,14,3,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,1,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,30,0,0,1,0,38,0,0,0,0,0,0,0,0,3,0,0,0,48,0,0,0
0,0,0,6,0,1,1,0,0,42,6,2,0,0,0,0,0,0,0,1,0,0,0,10,0,115,0,0,80,33,0,0,0,0,41,0,0,0,0,0,38,13,0,14,13,0,0,53,0,0,0,0,8,0,28,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1,0,9,0,0,9,0,0,0,23,0,0,0,0,1,4,2,0
43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,4,19,5,0,0,1,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,53,0,0,20,0,0,0,0,1,14,7,1,10,0,0,2,0,0,0,0,0,0,0,23,0,0,9,0,0,18,0,0,2,0,0,0,0,0,0,0,0,2,0,6,0,8,0,0,0,2,0,0,0,0,1,0,0,0,28,0,0,0
0,0,0,0,0,0,26,2,5,0,0,1,1,0,0,0,0,0,275,0,4,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,12,0,103,0,0,16,0,0,0,0,10,11,0,0,1,0,0,0,14,1,0,3,0,0,0,0,0,0,6,0,42,0,16,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,39,0,0,4,18,0,0,1,0,0
16,3,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,4,8,0,9,0,0,1,0,0,0,31,0,0,1,9,0,0,0,16,0,0,14,1,0,8,0,0,0,2,0,0,0,2,0,18,0,0,0,0,0,91,0,36,0,0,0,31,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0
0,0,8,3,0,22,0,0,69,38,12,49,0,0,0,0,0,0,4,0,0,0,23,0,24,0,0,1,5,0,0,0,1,0,0,0,0,1,0,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0,92,0,0,0,2,0,0,0,0,16,9,22,59,0,0,0,0,0,0,0,0,34,1,1,0,35,16,0,0,0,1,0,2
0,0,0,0,0,10,39,0,11,8,0,0,0,93,6,0,17,35,0,0,0,22,0,2,5,0,52,1,0,0,1,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,1,4,0,0,80,77,1,0,0,0,0,14,0,7,38,27,0,19,0,30,0,0,37,3,0,0,16,3,0,0,12,0,0,0,0,0,43,0,0,0,0,0,0,2,0,5,0
0,2,0,0,20,13,2,0,0,0,35,0,22,0,107,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,3,2,0,0,3,11,0,48,77,0,1,0,0,0,0,1,47,0,8,0,0,43,0,3,0,0,0,2,0,0,4,4,47,38,25,0,0,0,23,0,37,0,0,0,15,0,0,0,0,0,0,2,0,0,6,60,0,0,0,0,0,67,0,0,0,0,24,1
0,0,0,0,1,0,4,1,26,0,0,0,3,13,5,0,1,0,0,1,0,0,0,0,0,0,0,75,0,0,21,0,0,18,10,0,0,0,0,2,0,0,0,0,0,0,10,0,1,0,0,0,5,1,6,0,0,0,0,0,7,0,154,0,4,55,1,0,3,0,1,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,51,0,13,0,1,0,33,0,5
23,0,2,5,0,0,0,0,5,0,0,33,0,0,7,0,0,10,1,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,3,148,0,8,5,1,0,19,0,0,0,0,0,0,2,0,0,0,1,3,0,1,0,5,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,2,0,0,6,0,0,4,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,24,1,0,19,0,0,0,0,0,6,0,0,13,0,0,0,25,0,0,5,1,5,0,0,0,0,21,0,0,1,18,0,0,0,0,0,10,21,0,2,0,0,0,1,0,7,0,0,0,2,5,0,1,0,0,5,0,0,0,15,16,0,0,0,11,0
0,0,6,0,0,16,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,10,8,7,0,0,0,1,0,1,14,4,0,0,0,0,0,0,2,86,0,0,0,3,5,0,2,0,0,0,2,26,0,0,0,5,0,0,7,0,0,0,0,19,0,11,65,6,0,4,0,29,0,0,0,0,0,0,15,28,0,0,0,2,2,0,0,26,0,0,0,0,1,0,3,0,0,0,29,0
0,2,0,1,0,0,0,0,18,0,0,0,1,0,47,0,0,3,0,39,0,0,2,0,0,0,19,0,0,0,0,0,23,0,4,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,28,13,2,5,0,0,115,0,0,0,0,30,0,0,2,1,0,0,30,15,6,0,0,83,191,0,0,0,0,0,0,0,0,0,16,0,0,0,7,4,1,4,4,1,1,0,0
0,0,28,1,0,1,0,0,6,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,4,5,0,0,0,0,0,1,0,0,0,0,70,0,24,20,0,0,0,0,0,0,0,0,7,0,2,14,12,15,23,0,47,0,0,2,0,0,0,0,16,0,11,0,0,0
0,0,0,0,0,0,0,0,0,5,1,0,0,14,6,0,3,0,0,0,32,25,0,15,2,0,0,1,0,0,0,22,0,3,0,0,19,0,0,0,0,6,24,13,20,52,0,1,21,12,0,4,0,10,0,0,0,4,0,0,6,0,26,0,0,4,0,16,0,6,0,5,0,0,129,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,7,0,0,26,0,1,0,0,4,0
0,20,0,3,2,0,5,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,8,0,0,0,64,0,59,23,41,10,0,0,0,16,5,2,13,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,46,0,0,4,0,2,0,56,2,0,0,55,2,0,0,0,2,0,0,0,0,0,17,0,0,2,1,0,0,0,21,7,3,0,1,0,0,1,124,0
0,0,6,0,26,0,28,1,0,0,9,0,0,0,8,0,0,0,0,0,0,0,39,0,0,0,0,2,6,78,0,0,0,0,0,0,0,0,0,0,10,5,0,0,7,0,4,0,0,0,0,0,57,0,0,0,4,0,0,0,0,0,0,0,15,0,21,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,9,0,0,0,8,0,1,0,0,0,0,0,5,0,0,1
