2,2,0,51,3,8,1,1,6,1
8,1,9,14,29,3,0,3,4,1
0,8,6,21,27,10,51,10,11,0
11,41,3,5,4,0,0,0,0,0
3,50,25,6,7,1,0,17,2,16
2,8,5,1,19,1,16,11,3,1
2,7,11,1,0,0,1,0,0,13
1,0,3,13,5,7,0,12,21,0
0,3,11,0,1,44,4,6,4,0
0,0,17,0,22,2,4,1,18,5
12,20,28,35,6,6,0,2,11,5
14,0,4,0,42,0,5,19,7,12
0,2,18,14,19,0,2,19,0,1
12,0,3,1,11,3,12,6,20,16
4,0,2,0,0,2,30,22,1,10
27,1,5,4,0,0,13,6,3,7
0,18,9,17,1,2,2,1,5,9
24,0,40,3,2,22,6,11,21,0
2,54,1,7,7,5,0,5,1,2
2,3,9,28,4,12,6,6,5,18
15,1,0,11,13,6,1,0,21,1
12,42,32,0,24,1,0,0,2,8
0,7,19,34,2,0,3,7,1,4
12,21,0,1,11,1,26,18,23,7
0,10,0,1,0,1,6,43,6,0
30,0,17,0,5,5,0,8,3,6
3,0,3,1,3,8,0,0,61,1
10,7,0,0,50,64,0,73,1,2
2,12,13,1,5,16,0,3,0,45
4,12,7,1,0,0,18,7,10,2
1,1,20,0,1,5,6,4,46,8
65,9,14,0,20,15,1,0,0,9
2,12,3,0,1,16,0,3,6,4
5,5,15,0,1,9,0,80,0,2
1,10,6,3,3,0,4,7,0,3
3,22,0,11,0,5,1,8,15,5
0,1,0,1,3,6,34,34,4,0
0,0,0,0,0,4,5,4,1,41
0,3,2,2,0,15,6,3,0,11
4,0,39,4,8,20,0,33,3,1
15,7,2,38,29,6,11,2,2,4
0,3,1,0,25,0,6,0,4,8
41,9,1,0,17,0,13,9,0,51
32,22,0,0,25,12,2,6,0,3
2,5,0,1,3,1,1,1,0,0
0,27,6,2,7,8,3,18,28,4
1,47,5,1,1,1,2,0,3,0
0,0,2,0,5,0,6,26,1,0
6,1,0,9,19,0,3,14,3,30
5,2,0,8,61,24,13,0,0,18
0,0,22,2,13,15,6,0,41,3
64,24,3,0,3,2,7,2,6,20
0,9,0,23,0,2,2,2,0,7
2,26,0,3,7,17,32,0,39,7
2,2,0,10,3,1,10,9,1,0
42,9,0,54,1,5,4,18,32,13
3,0,3,1,16,3,39,2,8,0
0,19,1,14,1,1,0,0,2,0
21,6,19,13,5,2,8,22,11,0
1,10,22,7,4,2,28,1,0,0
0,1,49,0,2,7,19,0,3,0
0,1,6,7,7,3,0,0,2,1
7,5,9,2,0,11,0,14,2,2
4,3,11,1,2,0,19,7,0,5
1,3,0,0,0,47,1,5,1,1
6,0,12,26,0,5,3,5,23,61
1,4,1,4,14,38,9,0,3,0
0,12,13,21,4,4,2,2,18,1
1,1,10,0,21,8,0,0,22,3
14,0,3,2,0,11,26,8,87,0
0,14,0,36,5,1,0,2,0,9
10,0,17,8,13,4,7,1,0,0
1,2,4,112,32,18,11,2,3,1
16,0,2,1,26,5,0,0,10,4
3,0,9,4,1,0,0,9,0,5
10,0,5,8,1,1,0,2,21,4
16,6,3,3,1,18,3,31,8,17
0,13,1,1,1,0,1,0,11,0
21,2,5,3,0,0,10,1,0,12
33,2,0,49,11,0,7,0,3,2
0,1,4,17,0,1,14,5,2,0
5,8,6,9,0,5,0,10,3,7
4,0,8,19,1,3,0,8,0,1
5,7,2,3,7,1,0,0,3,5
2,30,0,1,0,9,3,6,1,10
1,2,7,4,16,17,1,0,6,1
1,40,34,8,14,1,11,0,4,1
8,25,0,1,12,3,1,2,5,4
4,0,6,8,12,0,0,2,9,1
5,0,0,6,5,8,1,3,16,4
4,2,20,10,0,1,7,33,5,11
4,2,20,11,11,11,12,21,0,2
16,0,1,26,36,2,11,28,3,1
2,12,2,13,3,2,8,1,2,0
0,35,1,8,1,0,28,4,4,0
13,6,2,1,3,34,8,36,11,15
3,8,14,0,2,0,10,5,67,28
