12,0,0,29,4,0,0,14,0,0,0,20,0,0,0,33,0,0,2,0,0,2,0,0,0,0,1,3,0,0,0,5,0,0,0,0,0,2,0,0,0,16,0,26,0,0,37,39,0,0,0,12,0,0,0,1,0,1,1,0,0,0,0,0,1,11,0,0,0,0,0,4,0,0,0,0,0,0,0,4,6,14,3,0,1,1,1,2,6,11,0,0,0,0,0,0,2,0,0,0
0,0,0,47,0,6,0,0,6,1,0,0,0,0,0,0,0,5,0,13,0,0,10,16,13,0,2,0,14,0,0,0,0,2,8,0,1,0,0,0,0,34,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,6,27,0,0,3,0,73,0,0,0,0,59,4,0,0,0,0,0,30,33,0,0,0,0,0,35,0,0,0,0,27,0
2,0,0,0,0,12,0,0,26,0,0,3,1,1,0,1,0,0,1,0,0,57,3,0,1,0,0,7,0,0,0,2,19,8,1,0,5,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,18,0,0,2,5,0,0,0,26,0,34,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,14,0,0,0,0,0,0,5,0,40,1,0
11,0,0,1,0,14,0,11,0,0,0,0,56,1,18,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,2,0,0,7,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,2,11,0,0,6,0,0,0,0,0,0,2,0,0,13,1,0,1,4,0,0,41,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,47,0,0,0,0,0,5,0,3,0,5,0,5,1,3,0,0,0,1,0,97,0,0,2,0,2,0,48,0,1,0,0,0,0,3,0,6,78,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2
0,4,0,46,26,0,15,4,0,0,0,1,1,0,0,2,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,23,0,6,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,6,0,3,0,0,0,0,0,0,41,0,0,0,0,0,3,0,1,0
17,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,8,2,0,0,0,2,7,70,0,56,1,14,0,0,0,0,0,83,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,97,13,69,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0
1,0,0,0,1,0,0,6,0,0,0,3,33,0,0,0,0,0,0,5,0,0,0,0,0,30,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,44,14,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,13,0,0,1,25,22,1,1,0,0,0,23,0,1,0,0,0,17,0,0,39,0,0,0,1,0,1,4,21,0,0,0,0,86
1,0,2,0,0,7,0,1,0,0,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,4,144,0,9,0,0,0,2,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,1,1,9,9,0,0,0,0,0,1,5,0,0,4,0,0,0,0,87,0,0,0,41,0,3,0,0,0,0,36,0,16,0,0,2,0,0,26,1,0,0,0,0,0,0
0,0,1,7,0,0,0,5,1,1,0,40,0,4,0,0,0,0,0,0,0,0,0,13,2,12,2,0,17,2,16,2,0,0,0,0,11,0,7,0,4,1,0,0,0,0,0,0,3,0,6,0,0,0,16,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,45,0,23,0,0,0,0,0,0,0,3,0,5,0,0,1,2,0,0,0,0,0,0,20,0,27,0,0,0,0
0,14,8,0,0,0,0,0,1,0,1,8,2,0,0,9,0,0,1,0,3,0,12,0,1,0,4,0,0,0,36,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,7,7,0,0,0,0,35,0,0,0,4,34,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,28,0,0,2,3,0
0,7,0,0,0,0,0,1,0,4,0,0,0,0,2,14,0,0,0,2,0,0,6,0,0,0,3,0,7,0,1,5,0,0,21,14,0,0,0,2,0,0,7,0,25,0,6,0,0,0,0,0,0,0,0,0,64,0,0,0,4,0,2,13,0,0,0,1,0,25,5,0,0,1,0,0,0,73,0,0,0,7,0,0,0,7,82,0,0,0,3,0,0,0,0,0,0,0,8,0
0,0,0,1,39,0,1,1,0,2,3,0,0,1,0,13,0,0,3,0,0,6,0,0,0,48,7,0,0,65,0,1,0,0,0,0,0,19,2,4,2,7,0,0,0,0,11,0,0,0,0,0,0,5,1,10,4,0,0,0,21,0,0,0,0,0,0,3,74,0,0,0,14,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1
1,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,0,29,0,2,0,0,0,9,0,0,52,0,0,1,0,3,0,0,0,1,0,31,7,5,0,0,0,0,0,78,0,0,0,2,0,0,0,0,0,2,13,1,0,41,0,1,22,0,0,0,2,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,53,0,0,2,0,0,0,0,0
30,5,0,0,109,0,0,10,0,6,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,6,21,4,0,0,1,0,0,22,0,0,0,0,0,18,6,0,2,0,20,12,0,5,32,0,0,0,3,0,0,0,0,0,0,38,3,0,0,0,48,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0
4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,8,15,0,0,0,0,0,0,0,0,18,0,1,6,0,21,0,0,10,6,2,0,0,0,4,1,0,0,17,0,0,0,0,0,0,42,0,7,0,0,2,0,11,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,1,0,23,0,65,0,0,0,4,8,3,0,0,0,4,0,0,0,1
0,0,1,0,0,11,0,0,16,0,0,13,9,0,0,69,0,0,0,0,0,0,38,0,3,2,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,5,15,0,43,6,0,0,43,0,0,95,11,0,0,0,0,0,4,0,4,32,7,19,0,0,0,3,0,4,0,0,0,0,16,0,0,0,1
0,18,17,0,0,0,0,0,28,13,0,0,1,0,0,0,22,0,7,0,1,2,0,1,0,0,0,0,37,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,42,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75,0,0,0,5,0,0,9,0,2,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,4,0
2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,125,0,1,0,0,6,1,0,10,4,0,0,2,20,0,0,2,0,0,7,1,0,0,0,1,0,14,0,1,0,0,0,0,0,0,3,0,0,1,0,92,0,20,0,2,0,0,0,7,52,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,10,2,0,3,0,0,0,0,0
157,0,0,15,0,0,0,0,0,0,0,0,3,21,5,0,1,13,32,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,3,0,21,8,0,0,0,0,0,3,0,3,0,6,1,0,51,0,6,0,0,0,0,0,0,0,0,95,0,0,5,1,0,7,6,0,0,2,1,0,0,7,0,0,0,52,0,0,0,0,0,4,0,19,18,0,5,4,0,4,1,0,93,0,0,0
13,0,0,2,0,0,0,0,2,8,0,0,0,0,0,0,14,2,0,0,1,0,0,0,0,1,0,0,0,20,0,19,2,0,5,0,0,0,42,0,0,0,0,1,1,28,0,0,12,0,0,0,0,0,1,0,18,19,19,1,0,1,0,0,82,0,24,100,21,67,0,0,0,0,0,0,0,19,0,0,1,0,8,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,19,0
0,0,29,0,0,0,6,0,1,0,0,1,1,0,25,4,0,0,0,0,0,9,0,4,10,0,1,0,0,0,0,0,37,0,1,0,0,0,0,15,0,0,14,0,5,0,0,0,17,0,0,24,0,0,7,0,0,3,0,0,3,0,0,2,36,0,0,0,3,0,1,0,32,0,2,0,14,1,2,0,2,7,12,0,1,0,12,0,0,0,25,0,0,8,0,0,0,0,1,0
0,2,2,0,0,0,1,0,9,0,0,0,0,0,1,0,2,9,0,7,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,2,0,0,22,0,1,0,4,26,0,0,1,21,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,13,15,31,0,0,0,0,0,0,15,11,21,0,4,0,0,0,0,46
0,14,0,6,0,2,0,44,0,4,0,4,0,0,17,33,0,0,0,0,24,0,0,0,0,0,0,14,5,0,1,0,0,2,0,0,0,0,0,0,0,12,1,0,0,17,0,0,0,0,0,0,0,0,14,9,0,0,0,17,0,0,0,7,0,0,0,0,0,0,0,0,32,0,8,0,0,0,8,0,0,0,1,5,0,0,1,0,1,3,0,0,0,0,0,18,0,0,0,33
0,0,0,0,4,67,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,50,2,0,0,1,10,0,0,0,0,9,0,0,1,0,0,5,22,0,0,0,0,0,0,0,0,0,27,3,1,0,3,4,0,0,2,0,0,0,1,0,0,0,0,0,4,0,11,0,1,0,0,0,2,0,0,0,2,0,3,0,0,0,1,0,0,42,10,30,0,47,0,0,39,0,0,0,0,0
0,13,0,0,0,2,0,0,10,0,0,0,0,1,0,2,0,0,2,0,0,0,4,1,0,0,12,8,0,10,0,3,0,0,4,4,37,68,15,0,0,0,0,0,0,0,0,1,0,0,0,60,9,2,0,0,0,5,0,0,0,0,0,26,0,0,5,42,0,0,7,0,1,1,0,0,0,0,20,0,0,0,0,3,0,0,0,0,2,53,0,0,10,0,0,6,0,0,12,1
2,0,0,0,0,0,0,8,0,11,0,40,0,0,8,1,0,0,36,1,0,1,0,21,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,13,0,0,8,0,103,0,0,0,40,1,0,6,0,9,0,0,0,0,0,44,0,0,12,0,43,0,0,0,0,1,0,0,0,0,16,8,6,0,4,4,0,0,0,0,24,0,38,0,0
0,0,0,0,0,1,0,14,0,0,0,14,20,0,0,0,0,0,5,0,0,1,0,0,0,1,14,0,3,0,34,0,0,3,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,115,0,0,2,2,0,7,0,0,0,51,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,4,0,0,2,0,2,1,9,0,0,0,9
5,0,0,2,0,0,23,1,0,1,0,0,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,54,5,0,0,0,0,0,3,0,6,0,0,0,1,0,0,22,0,0,1,32,0,2,0,0,0,11,0,0,42,0,4,0,0,0,0,0,0,0,0,0,1,0,54,0,0,0,5,2,0,14,0,0,0,0,0,0,127,5,0,0,21,1,0,5,0,9,5,0
1,0,1,0,0,0,0,1,0,0,16,9,0,58,0,0,0,3,0,1,4,0,0,0,0,0,0,0,33,13,0,7,0,0,0,48,1,0,1,1,3,0,0,9,7,1,0,0,35,0,6,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,69,1,5,0,14,0,30,0,18,1,1,0,30,0,5,2,0,0,0,0
