9,1,8,9,3,1,1,33,31,36
4,4,0,8,0,1,0,5,72,19
9,43,3,25,14,33,1,3,0,14
29,0,51,0,3,0,0,33,0,3
2,0,0,0,7,4,2,27,27,11
18,30,53,7,59,52,3,2,10,5
3,1,0,3,0,1,0,6,3,24
0,23,64,10,28,12,0,26,2,3
6,5,0,3,15,17,3,25,12,28
4,5,5,0,0,30,2,1,0,13
1,5,26,23,27,2,21,9,1,65
23,4,26,7,41,0,4,0,6,22
1,76,0,5,3,38,19,29,1,0
28,2,0,24,5,29,0,7,10,0
5,2,6,7,70,4,1,12,58,34
49,0,2,73,1,0,0,2,0,1
17,27,0,14,13,0,61,7,3,79
6,1,1,42,18,0,15,6,0,2
21,0,7,5,39,8,10,43,0,4
8,11,8,23,18,0,0,0,0,3
4,1,25,0,25,0,2,1,19,2
20,13,12,26,30,25,0,0,17,2
13,0,108,2,1,0,38,0,18,15
2,1,5,3,4,0,2,12,20,27
1,43,3,53,15,0,0,54,1,20
15,1,1,3,4,10,0,9,0,25
4,0,0,4,2,0,14,1,0,8
15,57,10,15,1,6,0,4,2,1
18,1,7,2,7,6,20,4,5,3
0,8,4,5,0,4,0,0,8,4
22,6,1,9,2,0,14,16,16,1
0,4,3,26,0,23,57,11,18,12
10,7,53,8,14,0,44,4,43,32
0,30,1,0,1,53,0,12,13,3
4,15,4,0,7,2,3,11,0,3
1,60,3,12,9,2,59,13,0,2
13,0,1,52,17,1,12,0,27,2
30,0,3,0,2,2,28,17,10,2
6,9,7,0,0,6,19,2,35,2
9,7,0,0,4,5,3,4,0,24
9,53,3,1,5,3,7,25,0,9
9,27,0,15,4,15,12,17,0,4
11,81,58,14,0,4,0,0,17,2
4,5,0,16,19,6,3,3,3,20
1,18,18,9,12,0,6,30,42,0
2,15,6,31,2,2,45,13,8,64
0,0,11,1,59,2,0,1,8,25
20,3,2,35,2,26,0,4,0,4
12,13,10,28,4,54,25,0,0,17
21,2,8,0,0,6,39,8,8,12
2,3,2,0,24,12,0,30,2,10
0,113,1,13,75,0,9,30,6,1
3,3,5,6,1,0,1,2,6,8
0,12,23,1,0,5,48,5,2,4
8,23,0,7,58,24,1,2,3,1
0,11,8,15,21,1,14,48,42,7
13,0,42,6,39,3,9,12,42,0
4,3,6,4,0,19,0,0,0,6
20,6,0,0,10,13,0,1,0,0
4,12,20,6,1,0,32,16,10,0
27,0,43,1,0,33,5,0,19,17
0,6,0,28,2,17,0,23,10,7
0,18,19,16,4,25,11,14,8,5
7,0,4,10,25,17,20,10,0,28
60,17,31,0,0,6,23,4,16,11
3,7,0,2,2,5,26,1,4,6
3,16,0,15,0,7,0,13,8,66
1,27,5,45,4,27,0,155,90,0
1,7,1,1,7,23,1,0,0,3
1,1,31,6,0,1,0,2,4,7
4,27,16,9,14,15,8,12,68,34
22,0,5,2,0,7,1,0,22,8
13,0,5,0,1,1,1,31,10,0
0,4,19,0,16,4,75,7,0,0
12,22,5,30,7,23,0,2,5,14
0,0,3,0,26,15,9,8,0,1
35,5,1,8,0,0,0,0,16,20
12,105,17,18,2,1,4,0,4,26
16,8,0,25,2,1,2,40,10,6
28,0,14,5,6,52,11,16,0,1
67,1,0,0,2,12,10,24,3,2
48,20,20,0,0,13,12,0,12,27
17,17,2,27,4,4,0,34,0,47
62,1,10,0,0,12,15,1,18,4
23,3,3,4,20,1,20,34,7,0
11,14,3,4,10,7,3,1,2,10
0,0,0,2,7,23,0,0,3,6
0,14,11,0,1,41,7,31,21,7
14,8,0,3,26,0,17,13,8,39
2,9,0,1,7,6,33,8,1,7
7,11,1,12,1,0,0,36,9,8
13,19,18,35,8,1,7,17,28,1
2,1,0,19,18,2,62,5,12,0
16,1,17,15,13,10,45,0,13,6
16,1,4,2,9,34,3,2,17,31
61,13,0,7,71,11,11,6,0,3
0,2,11,4,2,31,42,0,2,0
7,2,18,33,8,9,8,9,16,0
0,8,77,35,10,0,2,1,1,3
16,6,1,82,11,3,0,13,0,0
